Entity,Code,Day,people_fully_vaccinated_per_hundred
Republic of Palau,,2021-02-17,10.6
Republic of Palau,,2021-02-18,10.98
Republic of Palau,,2021-02-19,13.29
Republic of Palau,,2021-02-20,13.3
Republic of Palau,,2021-02-21,14.88
Republic of Palau,,2021-02-22,15.01
Republic of Palau,,2021-02-23,16.98
Republic of Palau,,2021-02-24,16.98
Republic of Palau,,2021-02-25,17.04
Republic of Palau,,2021-02-26,17.22
Republic of Palau,,2021-02-27,17.23
Republic of Palau,,2021-02-28,17.45
Republic of Palau,,2021-03-01,17.45
Republic of Palau,,2021-03-02,17.45
Republic of Palau,,2021-03-03,17.45
Republic of Palau,,2021-03-04,17.46
Republic of Palau,,2021-03-05,17.46
Republic of Palau,,2021-03-06,17.47
Republic of Palau,,2021-03-07,17.47
Republic of Palau,,2021-03-08,17.47
Republic of Palau,,2021-03-09,17.48
Republic of Palau,,2021-03-10,17.5
Republic of Palau,,2021-03-11,17.51
Republic of Palau,,2021-03-12,17.51
Republic of Palau,,2021-03-13,17.52
Republic of Palau,,2021-03-14,17.52
Republic of Palau,,2021-03-15,17.52
Republic of Palau,,2021-03-16,17.52
Republic of Palau,,2021-03-17,17.53
Republic of Palau,,2021-03-18,18.86
Republic of Palau,,2021-03-19,18.86
Republic of Palau,,2021-03-20,20.55
Republic of Palau,,2021-03-21,20.57
Republic of Palau,,2021-03-22,20.79
Republic of Palau,,2021-03-23,23.04
Republic of Palau,,2021-03-24,25.25
Republic of Palau,,2021-03-25,28.73
Republic of Palau,,2021-03-26,29.05
Republic of Palau,,2021-03-27,29.06
Republic of Palau,,2021-03-28,29.32
Republic of Palau,,2021-03-29,29.32
Republic of Palau,,2021-03-30,29.32
Republic of Palau,,2021-03-31,29.32
Republic of Palau,,2021-04-01,29.32
Republic of Palau,,2021-04-02,29.59
Republic of Palau,,2021-04-03,29.59
Republic of Palau,,2021-04-04,29.59
Republic of Palau,,2021-04-05,29.59
Republic of Palau,,2021-04-06,29.63
Republic of Palau,,2021-04-07,29.64
Republic of Palau,,2021-04-08,31.43
Republic of Palau,,2021-04-09,33.05
Republic of Palau,,2021-04-10,33.05
Rhode Island,,2021-01-12,0.39
Rhode Island,,2021-01-13,0.52
Rhode Island,,2021-01-15,0.77
Rhode Island,,2021-01-19,0.93
Rhode Island,,2021-01-20,1.01
Rhode Island,,2021-01-21,1.05
Rhode Island,,2021-01-22,1.13
Rhode Island,,2021-01-23,1.19
Rhode Island,,2021-01-24,1.25
Rhode Island,,2021-01-25,1.29
Rhode Island,,2021-01-26,1.34
Rhode Island,,2021-01-27,1.55
Rhode Island,,2021-01-28,1.75
Rhode Island,,2021-01-29,1.92
Rhode Island,,2021-01-30,2.11
Rhode Island,,2021-01-31,2.21
Rhode Island,,2021-02-01,2.4
Rhode Island,,2021-02-02,2.46
Rhode Island,,2021-02-03,2.55
Rhode Island,,2021-02-04,2.63
Rhode Island,,2021-02-05,2.74
Rhode Island,,2021-02-06,2.9
Rhode Island,,2021-02-07,3.18
Rhode Island,,2021-02-08,3.34
Rhode Island,,2021-02-09,3.38
Rhode Island,,2021-02-10,3.5
Rhode Island,,2021-02-11,3.6
Rhode Island,,2021-02-12,3.78
Rhode Island,,2021-02-13,3.93
Rhode Island,,2021-02-14,4.13
Rhode Island,,2021-02-16,4.39
Rhode Island,,2021-02-17,4.54
Rhode Island,,2021-02-18,4.88
Rhode Island,,2021-02-19,5.39
Rhode Island,,2021-02-20,5.62
Rhode Island,,2021-02-21,5.82
Rhode Island,,2021-02-22,5.88
Rhode Island,,2021-02-23,5.99
Rhode Island,,2021-02-24,6.11
Rhode Island,,2021-02-25,6.25
Rhode Island,,2021-02-26,6.39
Rhode Island,,2021-02-27,6.6
Rhode Island,,2021-02-28,6.98
Rhode Island,,2021-03-01,7.34
Rhode Island,,2021-03-02,7.51
Rhode Island,,2021-03-03,7.68
Rhode Island,,2021-03-04,7.83
Rhode Island,,2021-03-05,8.11
Rhode Island,,2021-03-06,8.39
Rhode Island,,2021-03-07,8.62
Rhode Island,,2021-03-08,8.8
Rhode Island,,2021-03-09,8.9
Rhode Island,,2021-03-10,9.18
Rhode Island,,2021-03-11,9.57
Rhode Island,,2021-03-12,9.85
Rhode Island,,2021-03-13,10.22
Rhode Island,,2021-03-14,10.5
Rhode Island,,2021-03-15,11.06
Rhode Island,,2021-03-16,11.31
Rhode Island,,2021-03-17,11.68
Rhode Island,,2021-03-18,12.13
Rhode Island,,2021-03-19,13.09
Rhode Island,,2021-03-20,14.04
Rhode Island,,2021-03-21,14.85
Rhode Island,,2021-03-22,15.82
Rhode Island,,2021-03-23,16.53
Rhode Island,,2021-03-24,17.02
Rhode Island,,2021-03-25,17.58
Rhode Island,,2021-03-26,18.18
Rhode Island,,2021-03-27,18.76
Rhode Island,,2021-03-28,19.35
Rhode Island,,2021-03-29,20.1
Rhode Island,,2021-03-30,20.66
Rhode Island,,2021-03-31,20.95
Rhode Island,,2021-04-01,21.45
Rhode Island,,2021-04-02,22.25
Rhode Island,,2021-04-03,22.99
Rhode Island,,2021-04-04,23.76
Rhode Island,,2021-04-05,24.48
Rhode Island,,2021-04-06,24.9
Rhode Island,,2021-04-07,25.34
Rhode Island,,2021-04-08,25.97
Rhode Island,,2021-04-09,26.45
Rhode Island,,2021-04-10,27.12
South Carolina,,2021-01-12,0.08
South Carolina,,2021-01-13,0.24
South Carolina,,2021-01-15,0.38
South Carolina,,2021-01-19,0.59
South Carolina,,2021-01-20,0.6
South Carolina,,2021-01-21,0.67
South Carolina,,2021-01-22,0.74
South Carolina,,2021-01-23,0.79
South Carolina,,2021-01-24,0.85
South Carolina,,2021-01-25,0.92
South Carolina,,2021-01-26,0.94
South Carolina,,2021-01-27,0.97
South Carolina,,2021-01-28,1.07
South Carolina,,2021-01-29,1.18
South Carolina,,2021-01-30,1.29
South Carolina,,2021-01-31,1.45
South Carolina,,2021-02-01,1.55
South Carolina,,2021-02-02,1.58
South Carolina,,2021-02-03,1.63
South Carolina,,2021-02-04,1.75
South Carolina,,2021-02-05,1.87
South Carolina,,2021-02-06,2.01
South Carolina,,2021-02-07,2.2
South Carolina,,2021-02-08,2.32
South Carolina,,2021-02-09,2.32
South Carolina,,2021-02-10,2.46
South Carolina,,2021-02-11,2.6
South Carolina,,2021-02-12,2.73
South Carolina,,2021-02-13,2.97
South Carolina,,2021-02-14,3.26
South Carolina,,2021-02-16,3.56
South Carolina,,2021-02-17,3.71
South Carolina,,2021-02-18,3.92
South Carolina,,2021-02-19,4.33
South Carolina,,2021-02-20,4.61
South Carolina,,2021-02-21,4.95
South Carolina,,2021-02-22,5.29
South Carolina,,2021-02-23,5.37
South Carolina,,2021-02-24,5.56
South Carolina,,2021-02-25,5.83
South Carolina,,2021-02-26,6.08
South Carolina,,2021-02-27,6.42
South Carolina,,2021-02-28,6.71
South Carolina,,2021-03-01,6.94
South Carolina,,2021-03-02,6.99
South Carolina,,2021-03-03,7.34
South Carolina,,2021-03-04,8
South Carolina,,2021-03-05,8.26
South Carolina,,2021-03-06,8.82
South Carolina,,2021-03-07,9.48
South Carolina,,2021-03-08,9.7
South Carolina,,2021-03-09,9.82
South Carolina,,2021-03-10,10.03
South Carolina,,2021-03-11,10.32
South Carolina,,2021-03-12,10.59
South Carolina,,2021-03-13,11.16
South Carolina,,2021-03-14,11.16
South Carolina,,2021-03-15,11.38
South Carolina,,2021-03-16,11.45
South Carolina,,2021-03-17,11.61
South Carolina,,2021-03-18,11.84
South Carolina,,2021-03-19,12.08
South Carolina,,2021-03-20,12.24
South Carolina,,2021-03-21,12.49
South Carolina,,2021-03-22,12.75
South Carolina,,2021-03-23,12.82
South Carolina,,2021-03-24,13.08
South Carolina,,2021-03-25,13.33
South Carolina,,2021-03-26,13.59
South Carolina,,2021-03-27,13.95
South Carolina,,2021-03-28,14.34
South Carolina,,2021-03-29,14.69
South Carolina,,2021-03-30,14.81
South Carolina,,2021-03-31,15.04
South Carolina,,2021-04-01,15.4
South Carolina,,2021-04-02,15.82
South Carolina,,2021-04-03,15.86
South Carolina,,2021-04-04,16.5
South Carolina,,2021-04-05,16.72
South Carolina,,2021-04-06,16.83
South Carolina,,2021-04-07,17.24
South Carolina,,2021-04-08,18.32
South Carolina,,2021-04-09,18.78
South Carolina,,2021-04-10,19.39
South Dakota,,2021-01-12,0.83
South Dakota,,2021-01-13,0.9
South Dakota,,2021-01-15,1.09
South Dakota,,2021-01-19,1.11
South Dakota,,2021-01-20,1.12
South Dakota,,2021-01-21,1.22
South Dakota,,2021-01-22,1.56
South Dakota,,2021-01-23,1.83
South Dakota,,2021-01-24,1.95
South Dakota,,2021-01-25,2.09
South Dakota,,2021-01-26,2.12
South Dakota,,2021-01-27,2.47
South Dakota,,2021-01-28,2.77
South Dakota,,2021-01-29,3.01
South Dakota,,2021-01-30,3.23
South Dakota,,2021-01-31,3.32
South Dakota,,2021-02-01,3.45
South Dakota,,2021-02-02,3.48
South Dakota,,2021-02-03,3.6
South Dakota,,2021-02-04,3.83
South Dakota,,2021-02-05,4.02
South Dakota,,2021-02-06,4.37
South Dakota,,2021-02-07,4.49
South Dakota,,2021-02-08,4.56
South Dakota,,2021-02-09,4.57
South Dakota,,2021-02-10,4.7
South Dakota,,2021-02-11,4.95
South Dakota,,2021-02-12,5.14
South Dakota,,2021-02-13,5.5
South Dakota,,2021-02-14,5.68
South Dakota,,2021-02-16,5.84
South Dakota,,2021-02-17,5.92
South Dakota,,2021-02-18,6.17
South Dakota,,2021-02-19,7.81
South Dakota,,2021-02-20,8.26
South Dakota,,2021-02-21,8.56
South Dakota,,2021-02-22,8.7
South Dakota,,2021-02-23,8.77
South Dakota,,2021-02-24,8.98
South Dakota,,2021-02-25,9.3
South Dakota,,2021-02-26,9.82
South Dakota,,2021-02-27,10.2
South Dakota,,2021-02-28,10.62
South Dakota,,2021-03-01,10.79
South Dakota,,2021-03-02,10.8
South Dakota,,2021-03-03,11
South Dakota,,2021-03-04,11.36
South Dakota,,2021-03-05,11.9
South Dakota,,2021-03-06,12.24
South Dakota,,2021-03-07,12.62
South Dakota,,2021-03-08,12.86
South Dakota,,2021-03-09,12.87
South Dakota,,2021-03-10,13.12
South Dakota,,2021-03-11,13.53
South Dakota,,2021-03-12,14.13
South Dakota,,2021-03-13,14.73
South Dakota,,2021-03-14,15.22
South Dakota,,2021-03-15,15.62
South Dakota,,2021-03-16,15.68
South Dakota,,2021-03-17,15.96
South Dakota,,2021-03-18,16.48
South Dakota,,2021-03-19,17.22
South Dakota,,2021-03-20,17.87
South Dakota,,2021-03-21,18.47
South Dakota,,2021-03-22,18.68
South Dakota,,2021-03-23,18.7
South Dakota,,2021-03-24,19.02
South Dakota,,2021-03-25,19.51
South Dakota,,2021-03-26,20.12
South Dakota,,2021-03-27,20.98
South Dakota,,2021-03-28,21.62
South Dakota,,2021-03-29,21.93
South Dakota,,2021-03-30,22.01
South Dakota,,2021-03-31,22.39
South Dakota,,2021-04-01,22.87
South Dakota,,2021-04-02,23.45
South Dakota,,2021-04-03,24.13
South Dakota,,2021-04-04,24.79
South Dakota,,2021-04-05,24.98
South Dakota,,2021-04-06,25.01
South Dakota,,2021-04-07,25.34
South Dakota,,2021-04-08,25.96
South Dakota,,2021-04-09,26.6
South Dakota,,2021-04-10,27.49
Tennessee,,2021-01-12,0.26
Tennessee,,2021-01-13,0.35
Tennessee,,2021-01-15,0.55
Tennessee,,2021-01-19,0.72
Tennessee,,2021-01-20,0.76
Tennessee,,2021-01-21,0.9
Tennessee,,2021-01-22,1.12
Tennessee,,2021-01-23,1.28
Tennessee,,2021-01-24,1.41
Tennessee,,2021-01-25,1.46
Tennessee,,2021-01-26,1.49
Tennessee,,2021-01-27,1.65
Tennessee,,2021-01-28,1.8
Tennessee,,2021-01-29,2.1
Tennessee,,2021-01-30,2.28
Tennessee,,2021-01-31,2.48
Tennessee,,2021-02-01,2.61
Tennessee,,2021-02-02,2.63
Tennessee,,2021-02-03,2.82
Tennessee,,2021-02-04,2.99
Tennessee,,2021-02-05,3.16
Tennessee,,2021-02-06,3.34
Tennessee,,2021-02-07,3.58
Tennessee,,2021-02-08,3.64
Tennessee,,2021-02-09,3.67
Tennessee,,2021-02-10,3.8
Tennessee,,2021-02-11,3.92
Tennessee,,2021-02-12,4.1
Tennessee,,2021-02-13,4.22
Tennessee,,2021-02-14,4.45
Tennessee,,2021-02-16,4.59
Tennessee,,2021-02-17,4.61
Tennessee,,2021-02-18,4.67
Tennessee,,2021-02-19,4.96
Tennessee,,2021-02-20,5.05
Tennessee,,2021-02-21,5.2
Tennessee,,2021-02-22,5.22
Tennessee,,2021-02-23,5.29
Tennessee,,2021-02-24,5.57
Tennessee,,2021-02-25,5.81
Tennessee,,2021-02-26,6.09
Tennessee,,2021-02-27,6.38
Tennessee,,2021-02-28,6.71
Tennessee,,2021-03-01,6.86
Tennessee,,2021-03-02,6.89
Tennessee,,2021-03-03,7.14
Tennessee,,2021-03-04,7.35
Tennessee,,2021-03-05,7.67
Tennessee,,2021-03-06,7.88
Tennessee,,2021-03-07,8.27
Tennessee,,2021-03-08,8.39
Tennessee,,2021-03-09,8.43
Tennessee,,2021-03-10,8.67
Tennessee,,2021-03-11,8.89
Tennessee,,2021-03-12,9.13
Tennessee,,2021-03-13,9.37
Tennessee,,2021-03-14,9.66
Tennessee,,2021-03-15,9.82
Tennessee,,2021-03-16,9.88
Tennessee,,2021-03-17,10.07
Tennessee,,2021-03-18,10.29
Tennessee,,2021-03-19,10.49
Tennessee,,2021-03-20,10.73
Tennessee,,2021-03-21,11.02
Tennessee,,2021-03-22,11.25
Tennessee,,2021-03-23,11.34
Tennessee,,2021-03-24,11.62
Tennessee,,2021-03-25,11.94
Tennessee,,2021-03-26,12.26
Tennessee,,2021-03-27,12.63
Tennessee,,2021-03-28,13.14
Tennessee,,2021-03-29,13.36
Tennessee,,2021-03-30,13.44
Tennessee,,2021-03-31,13.8
Tennessee,,2021-04-01,14.24
Tennessee,,2021-04-02,14.63
Tennessee,,2021-04-03,15.15
Tennessee,,2021-04-04,15.44
Tennessee,,2021-04-05,15.58
Tennessee,,2021-04-06,15.62
Tennessee,,2021-04-07,16.04
Tennessee,,2021-04-08,16.53
Tennessee,,2021-04-09,16.97
Tennessee,,2021-04-10,17.46
Texas,,2021-01-12,0.35
Texas,,2021-01-13,0.4
Texas,,2021-01-15,0.54
Texas,,2021-01-19,0.62
Texas,,2021-01-20,0.65
Texas,,2021-01-21,0.71
Texas,,2021-01-22,0.8
Texas,,2021-01-23,0.87
Texas,,2021-01-24,0.89
Texas,,2021-01-25,0.93
Texas,,2021-01-26,1.04
Texas,,2021-01-27,1.12
Texas,,2021-01-28,1.29
Texas,,2021-01-29,1.43
Texas,,2021-01-30,1.56
Texas,,2021-01-31,1.65
Texas,,2021-02-01,1.73
Texas,,2021-02-02,1.73
Texas,,2021-02-03,1.95
Texas,,2021-02-04,2.15
Texas,,2021-02-05,2.31
Texas,,2021-02-06,2.53
Texas,,2021-02-07,2.69
Texas,,2021-02-08,2.78
Texas,,2021-02-09,2.91
Texas,,2021-02-10,3.08
Texas,,2021-02-11,3.31
Texas,,2021-02-12,3.57
Texas,,2021-02-13,3.81
Texas,,2021-02-14,4
Texas,,2021-02-16,4.19
Texas,,2021-02-17,4.31
Texas,,2021-02-18,4.34
Texas,,2021-02-19,4.59
Texas,,2021-02-20,4.72
Texas,,2021-02-21,4.83
Texas,,2021-02-22,4.95
Texas,,2021-02-23,5.15
Texas,,2021-02-24,5.39
Texas,,2021-02-25,5.51
Texas,,2021-02-26,5.8
Texas,,2021-02-27,5.96
Texas,,2021-02-28,6.22
Texas,,2021-03-01,6.22
Texas,,2021-03-02,6.84
Texas,,2021-03-03,7.24
Texas,,2021-03-04,7.5
Texas,,2021-03-05,7.71
Texas,,2021-03-06,7.99
Texas,,2021-03-07,8.11
Texas,,2021-03-08,8.25
Texas,,2021-03-09,8.49
Texas,,2021-03-10,8.76
Texas,,2021-03-11,8.96
Texas,,2021-03-12,9.28
Texas,,2021-03-13,9.58
Texas,,2021-03-14,9.75
Texas,,2021-03-15,9.89
Texas,,2021-03-16,9.99
Texas,,2021-03-17,10.14
Texas,,2021-03-18,10.3
Texas,,2021-03-19,10.46
Texas,,2021-03-20,10.64
Texas,,2021-03-21,10.84
Texas,,2021-03-22,11.01
Texas,,2021-03-23,11.14
Texas,,2021-03-24,11.16
Texas,,2021-03-25,11.52
Texas,,2021-03-26,11.88
Texas,,2021-03-27,12.34
Texas,,2021-03-28,12.71
Texas,,2021-03-29,12.95
Texas,,2021-03-30,13.32
Texas,,2021-03-31,13.7
Texas,,2021-04-01,14.32
Texas,,2021-04-02,14.97
Texas,,2021-04-03,15.36
Texas,,2021-04-04,15.74
Texas,,2021-04-05,16.11
Texas,,2021-04-06,16.54
Texas,,2021-04-07,16.94
Texas,,2021-04-08,17.48
Texas,,2021-04-09,18.16
Texas,,2021-04-10,18.98
United States,USA,2021-01-12,0.24
United States,USA,2021-01-13,0.31
United States,USA,2021-01-15,0.49
United States,USA,2021-01-19,0.61
United States,USA,2021-01-20,0.65
United States,USA,2021-01-21,0.72
United States,USA,2021-01-22,0.83
United States,USA,2021-01-23,0.91
United States,USA,2021-01-24,0.97
United States,USA,2021-01-25,1.01
United States,USA,2021-01-26,1.05
United States,USA,2021-01-27,1.14
United States,USA,2021-01-28,1.28
United States,USA,2021-01-29,1.44
United States,USA,2021-01-30,1.58
United States,USA,2021-01-31,1.7
United States,USA,2021-02-01,1.79
United States,USA,2021-02-02,1.83
United States,USA,2021-02-03,1.94
United States,USA,2021-02-04,2.09
United States,USA,2021-02-05,2.26
United States,USA,2021-02-06,2.51
United States,USA,2021-02-07,2.76
United States,USA,2021-02-08,2.87
United States,USA,2021-02-09,2.96
United States,USA,2021-02-10,3.15
United States,USA,2021-02-11,3.37
United States,USA,2021-02-12,3.64
United States,USA,2021-02-13,3.94
United States,USA,2021-02-14,4.24
United States,USA,2021-02-16,4.52
United States,USA,2021-02-17,4.66
United States,USA,2021-02-18,4.87
United States,USA,2021-02-19,5.13
United States,USA,2021-02-20,5.39
United States,USA,2021-02-21,5.68
United States,USA,2021-02-22,5.86
United States,USA,2021-02-23,5.99
United States,USA,2021-02-24,6.21
United States,USA,2021-02-25,6.49
United States,USA,2021-02-26,6.81
United States,USA,2021-02-27,7.14
United States,USA,2021-02-28,7.46
United States,USA,2021-03-01,7.67
United States,USA,2021-03-02,7.88
United States,USA,2021-03-03,8.12
United States,USA,2021-03-04,8.37
United States,USA,2021-03-05,8.65
United States,USA,2021-03-06,8.97
United States,USA,2021-03-07,9.24
United States,USA,2021-03-08,9.49
United States,USA,2021-03-09,9.67
United States,USA,2021-03-10,9.91
United States,USA,2021-03-11,10.2
United States,USA,2021-03-12,10.54
United States,USA,2021-03-13,11.12
United States,USA,2021-03-14,11.28
United States,USA,2021-03-15,11.55
United States,USA,2021-03-16,11.76
United States,USA,2021-03-17,12.05
United States,USA,2021-03-18,12.34
United States,USA,2021-03-19,12.63
United States,USA,2021-03-20,12.96
United States,USA,2021-03-21,13.3
United States,USA,2021-03-22,13.53
United States,USA,2021-03-23,13.72
United States,USA,2021-03-24,13.97
United States,USA,2021-03-25,14.28
United States,USA,2021-03-26,14.67
United States,USA,2021-03-27,15.1
United States,USA,2021-03-28,15.54
United States,USA,2021-03-29,15.85
United States,USA,2021-03-30,16.09
United States,USA,2021-03-31,16.45
United States,USA,2021-04-01,16.89
United States,USA,2021-04-02,17.47
United States,USA,2021-04-03,18.03
United States,USA,2021-04-04,18.5
United States,USA,2021-04-05,18.79
United States,USA,2021-04-06,18.98
United States,USA,2021-04-07,19.4
United States,USA,2021-04-08,19.94
United States,USA,2021-04-09,20.54
United States,USA,2021-04-10,21.29
Utah,,2021-01-12,0.14
Utah,,2021-01-13,0.19
Utah,,2021-01-15,0.33
Utah,,2021-01-19,0.48
Utah,,2021-01-20,0.51
Utah,,2021-01-21,0.54
Utah,,2021-01-22,0.65
Utah,,2021-01-23,0.65
Utah,,2021-01-24,0.65
Utah,,2021-01-25,0.8
Utah,,2021-01-26,0.81
Utah,,2021-01-27,0.94
Utah,,2021-01-28,0.94
Utah,,2021-01-29,1.28
Utah,,2021-01-30,1.43
Utah,,2021-01-31,1.43
Utah,,2021-02-01,1.95
Utah,,2021-02-02,1.97
Utah,,2021-02-03,1.97
Utah,,2021-02-04,2.34
Utah,,2021-02-05,2.52
Utah,,2021-02-06,2.75
Utah,,2021-02-07,2.75
Utah,,2021-02-08,3.25
Utah,,2021-02-09,3.3
Utah,,2021-02-10,3.3
Utah,,2021-02-11,3.3
Utah,,2021-02-12,3.3
Utah,,2021-02-13,3.3
Utah,,2021-02-14,3.3
Utah,,2021-02-16,3.68
Utah,,2021-02-17,3.68
Utah,,2021-02-18,3.93
Utah,,2021-02-19,4.24
Utah,,2021-02-20,4.56
Utah,,2021-02-21,4.56
Utah,,2021-02-22,4.57
Utah,,2021-02-23,4.57
Utah,,2021-02-24,4.83
Utah,,2021-02-25,5.26
Utah,,2021-02-26,5.27
Utah,,2021-02-27,5.53
Utah,,2021-02-28,5.55
Utah,,2021-03-01,5.55
Utah,,2021-03-02,5.96
Utah,,2021-03-03,6.14
Utah,,2021-03-04,6.15
Utah,,2021-03-05,6.45
Utah,,2021-03-06,6.61
Utah,,2021-03-07,6.63
Utah,,2021-03-08,6.77
Utah,,2021-03-09,7.38
Utah,,2021-03-10,7.61
Utah,,2021-03-11,7.62
Utah,,2021-03-12,7.94
Utah,,2021-03-13,8.15
Utah,,2021-03-14,8.29
Utah,,2021-03-15,8.3
Utah,,2021-03-16,8.56
Utah,,2021-03-17,8.77
Utah,,2021-03-18,8.93
Utah,,2021-03-19,8.94
Utah,,2021-03-20,8.96
Utah,,2021-03-21,9.55
Utah,,2021-03-22,9.56
Utah,,2021-03-23,9.7
Utah,,2021-03-24,9.97
Utah,,2021-03-25,10.3
Utah,,2021-03-26,10.31
Utah,,2021-03-27,10.9
Utah,,2021-03-28,10.92
Utah,,2021-03-29,10.92
Utah,,2021-03-30,11.41
Utah,,2021-03-31,11.41
Utah,,2021-04-01,11.85
Utah,,2021-04-02,11.85
Utah,,2021-04-03,13.05
Utah,,2021-04-04,13.06
Utah,,2021-04-05,13.6
Utah,,2021-04-06,13.8
Utah,,2021-04-07,14.15
Utah,,2021-04-08,14.62
Utah,,2021-04-09,15.26
Utah,,2021-04-10,16.07
Vermont,,2021-01-15,0.66
Vermont,,2021-01-19,0.98
Vermont,,2021-01-20,0.99
Vermont,,2021-01-21,1.05
Vermont,,2021-01-22,1.27
Vermont,,2021-01-23,1.42
Vermont,,2021-01-24,1.58
Vermont,,2021-01-25,1.63
Vermont,,2021-01-26,1.66
Vermont,,2021-01-27,1.73
Vermont,,2021-01-28,1.99
Vermont,,2021-01-29,2.27
Vermont,,2021-01-30,2.44
Vermont,,2021-01-31,2.64
Vermont,,2021-02-01,2.94
Vermont,,2021-02-02,3.03
Vermont,,2021-02-03,3.08
Vermont,,2021-02-04,3.34
Vermont,,2021-02-05,3.6
Vermont,,2021-02-06,3.88
Vermont,,2021-02-07,4.19
Vermont,,2021-02-08,4.35
Vermont,,2021-02-09,4.49
Vermont,,2021-02-10,4.51
Vermont,,2021-02-11,4.76
Vermont,,2021-02-12,5
Vermont,,2021-02-13,5.16
Vermont,,2021-02-14,5.37
Vermont,,2021-02-16,5.89
Vermont,,2021-02-17,5.92
Vermont,,2021-02-18,6.15
Vermont,,2021-02-19,6.54
Vermont,,2021-02-20,6.9
Vermont,,2021-02-21,7.21
Vermont,,2021-02-22,7.33
Vermont,,2021-02-23,7.48
Vermont,,2021-02-24,7.51
Vermont,,2021-02-25,7.72
Vermont,,2021-02-26,7.91
Vermont,,2021-02-27,8.27
Vermont,,2021-02-28,8.68
Vermont,,2021-03-01,9.12
Vermont,,2021-03-02,9.37
Vermont,,2021-03-03,9.45
Vermont,,2021-03-04,9.61
Vermont,,2021-03-05,9.73
Vermont,,2021-03-06,9.93
Vermont,,2021-03-07,10.33
Vermont,,2021-03-08,10.82
Vermont,,2021-03-09,11.08
Vermont,,2021-03-10,11.21
Vermont,,2021-03-11,11.48
Vermont,,2021-03-12,11.71
Vermont,,2021-03-13,12.46
Vermont,,2021-03-14,12.46
Vermont,,2021-03-15,12.85
Vermont,,2021-03-16,13.19
Vermont,,2021-03-17,13.49
Vermont,,2021-03-18,13.82
Vermont,,2021-03-19,14.13
Vermont,,2021-03-20,14.47
Vermont,,2021-03-21,14.94
Vermont,,2021-03-22,15.09
Vermont,,2021-03-23,15.51
Vermont,,2021-03-24,15.76
Vermont,,2021-03-25,16.02
Vermont,,2021-03-26,16.46
Vermont,,2021-03-27,16.87
Vermont,,2021-03-28,17.41
Vermont,,2021-03-29,17.81
Vermont,,2021-03-30,18.38
Vermont,,2021-03-31,18.86
Vermont,,2021-04-01,19.22
Vermont,,2021-04-02,19.91
Vermont,,2021-04-03,21.33
Vermont,,2021-04-04,21.44
Vermont,,2021-04-05,22.19
Vermont,,2021-04-06,22.67
Vermont,,2021-04-07,22.87
Vermont,,2021-04-08,23.32
Vermont,,2021-04-09,24.23
Vermont,,2021-04-10,25.37
Virgin Islands,,2021-01-15,0.15
Virgin Islands,,2021-01-19,0.16
Virgin Islands,,2021-01-20,0.23
Virgin Islands,,2021-01-21,0.28
Virgin Islands,,2021-01-22,0.35
Virgin Islands,,2021-01-23,0.39
Virgin Islands,,2021-01-24,0.39
Virgin Islands,,2021-01-25,0.4
Virgin Islands,,2021-01-26,0.47
Virgin Islands,,2021-01-27,0.61
Virgin Islands,,2021-01-28,0.69
Virgin Islands,,2021-01-29,0.85
Virgin Islands,,2021-01-30,1.02
Virgin Islands,,2021-01-31,1.04
Virgin Islands,,2021-02-01,1.04
Virgin Islands,,2021-02-02,1.21
Virgin Islands,,2021-02-03,1.41
Virgin Islands,,2021-02-04,1.89
Virgin Islands,,2021-02-05,2.11
Virgin Islands,,2021-02-06,2.39
Virgin Islands,,2021-02-07,2.39
Virgin Islands,,2021-02-08,2.4
Virgin Islands,,2021-02-09,2.63
Virgin Islands,,2021-02-10,2.82
Virgin Islands,,2021-02-11,2.99
Virgin Islands,,2021-02-12,3.14
Virgin Islands,,2021-02-13,3.38
Virgin Islands,,2021-02-14,3.4
Virgin Islands,,2021-02-16,3.45
Virgin Islands,,2021-02-17,3.69
Virgin Islands,,2021-02-18,3.99
Virgin Islands,,2021-02-19,4.25
Virgin Islands,,2021-02-20,4.57
Virgin Islands,,2021-02-21,4.66
Virgin Islands,,2021-02-22,4.66
Virgin Islands,,2021-02-23,4.93
Virgin Islands,,2021-02-24,5.2
Virgin Islands,,2021-02-25,5.34
Virgin Islands,,2021-02-26,5.71
Virgin Islands,,2021-02-27,6
Virgin Islands,,2021-02-28,6.05
Virgin Islands,,2021-03-01,6.15
Virgin Islands,,2021-03-02,6.26
Virgin Islands,,2021-03-03,6.45
Virgin Islands,,2021-03-04,6.77
Virgin Islands,,2021-03-05,7.03
Virgin Islands,,2021-03-06,7.18
Virgin Islands,,2021-03-07,7.19
Virgin Islands,,2021-03-08,7.21
Virgin Islands,,2021-03-09,7.32
Virgin Islands,,2021-03-10,7.54
Virgin Islands,,2021-03-11,7.74
Virgin Islands,,2021-03-12,7.95
Virgin Islands,,2021-03-13,8.18
Virgin Islands,,2021-03-14,8.18
Virgin Islands,,2021-03-15,8.22
Virgin Islands,,2021-03-16,8.37
Virgin Islands,,2021-03-17,8.72
Virgin Islands,,2021-03-18,9.04
Virgin Islands,,2021-03-19,9.45
Virgin Islands,,2021-03-20,9.76
Virgin Islands,,2021-03-21,9.83
Virgin Islands,,2021-03-22,9.83
Virgin Islands,,2021-03-23,10.23
